ID,title,year_of_commissioning,area_sq_m,apartment_storey,district,location,price_m2,loc_mid,location_group
2034,Ofitsyerыn ard bairlaltai 54.18m2-tai 2 oroo bair,2023,54,3,Bayanzurkh,Ofitsyer,2.407407407,Ofitsyer,Officer
2571,"Bzd, sansarыn i mart.iin khajuud bairlaltai 14-r bairand 2 oroo bair",1995,54,5,Bayanzurkh,Sansar,2.407407407,Sansar,Sansar
5496,3 oroo 81m2,2018,81,9,KHan-Uul,Nisekh,2.407407407,Nisekh,Nisekh
6904,Wiwa siti khoroolol 2 oroo,2013,54,3,KHan-Uul,Viva city,2.407407407,Viva city,Yarmag
6598,Ikh zasag ikh suruuliin baruun tald 2 oroo bair,2018,41.13,3,Bayanzurkh,Sansar,2.407002188,Sansar,Sansar
1935,Altai khotkhonы ard middle apartmyent khotkhond,2023,61.5,11,Bayangol,Altai khotkhon,2.406504065,Altai khotkhon,Altai khotkhon
5068,TSaiz eko khotkhond 3 oroo,2022,69,2,Bayanzurkh,Busad,2.405797101,Eko khotkhon Tsaiz,Tsaiz
1664,Nisekh buyan ukhaa-2 khoroolold 68m2 3 oroo bair,2018,68.59,4,KHan-Uul,Nisekh,2.405598484,Nisekh,Nisekh
2138,Sky s apartment tosol 2 oroo 41.57m2,2023,41.57,8,KHan-Uul,Busad,2.405580948,Sky apartment,Yarmag
255,Nisekhed 37 mkw 2 oroo bair,2014,37,3,KHan-Uul,Nisekh,2.405405405,Nisekh,Nisekh
1683,Moskwa horoolol 1 oroo 37m2,2012,37,6,Songino KHairkhan,1-r khoroolol,2.405405405,1-r khoroolol,1-r khoroolol
2056,Tow zam daguu bairlaltai 79m2 3 oroo oron suuts,2000,79,3,Bayanzurkh,13-r khoroolol,2.405063291,13-r khoroolol,13-r khoroolol
713,2 oroo gal togoo tusdaa bair,1989,52,5,Bayanzurkh,Sansar,2.403846154,Sansar,Sansar
7756,"Bzd, 25-r khoroo 2 oroo",2010,79.05,1,Bayanzurkh,13-r khoroolol,2.403542062,13-r khoroolol,13-r khoroolol
5148,3 oroo bair,2022,62,3,Bayanzurkh,Amgalan,2.403225806,Amgalan,Amgalan
1122,Nisekht 3 oroo,2023,69.51,4,KHan-Uul,Nisekh,2.401093368,Nisekh,Nisekh
5578,Zaisand 5 oroo bair,2011,149.94,10,KHan-Uul,Zaisan,2.400960384,Zaisan,Zaisan
1555,Bzd Ogoomor khotkhond 47.38m2 2 oroo bair,2021,47.38,10,Bayanzurkh,Ogoomor zakhыn zuun,2.400168848,Ogoomor zakhыn zuun,Ogoomor zakh
74,"25-r emiin san,zam daguu 3 oroo bair",2006,115,3,Bayangol,25-r emiin san,2.4,25-r emiin san,Tomor zam
268,"Amgaland 41,4 mkw 2 oroo bair",2023,41.4,8,Bayanzurkh,Amgalan,2.4,Amgalan,Amgalan
424,21-r khoroolol 51m2 2 oroo,2023,57.7,4,Songino KHairkhan,21-r khoroolol,2.4,21-r khoroolol,21-r khoroolol
477,Ulaan huarand 3 uruu bair,2017,60,8,Bayanzurkh,16-r khoroolol,2.4,16-r khoroolol,Tsaiz
688,Nisekh eligans taund bair 2 oroo bair,2023,53.26,1,KHan-Uul,Nisekh,2.4,Nisekh,Nisekh
967,Nisehiin toirogiin hoino victory townd 70mk,2019,70,1,KHan-Uul,16-r khoroolol,2.4,16-r khoroolol,Tsaiz
1117,"KHanbogd khotkhon 2-oroo 55,6m2",2020,55.6,1,KHan-Uul,YAarmag,2.4,YAarmag,Yarmag
1184,"Bgd, gemtliin emnelgiin chankh khoino narlag khotkhond 3 oroo",2010,55,12,Bayangol,"3, 4 khoroolol",2.4,"3, 4 khoroolol","3, 4-r khoroolol"
1193,Altai khotkhond 1 oroo bair,2011,35,10,Bayangol,Altai khotkhon,2.4,Altai khotkhon,Altai khotkhon
1274,Ulaanhuaran etsest 37 bair 11 dawhart 48.3 mk 2uruu,2023,48.3,11,Bayanzurkh,16-r khoroolol,2.4,16-r khoroolol,Tsaiz
1443,"Bzd, ogoomor khotkhonы khajuud 38.84mkw 1 oroo",2023,38.84,10,Bayanzurkh,Zuun 4 zam,2.4,Zuun 4 zam,Zuun 4 zam
1489,1r khoroolold 2 oroo bair 61.4m2,2008,61.4,4,Bayangol,1-r khoroolol,2.4,1-r khoroolol,1-r khoroolol
1505,1-r khoroolold 3 oroo bair,1988,75,6,Songino KHairkhan,1-r khoroolol,2.4,1-r khoroolol,1-r khoroolol
1518,Skhd Dragon towiin khoino 3 oroo bair,2017,66,3,Songino KHairkhan,1-r khoroolol,2.4,1-r khoroolol,1-r khoroolol
1648,Ktms-n zuun tald 3 oroo bair,2015,100,10,Bayanzurkh,Sansar,2.4,Sansar,Sansar
1835,6 bichil khoroolold 2 oroo oron suuts,1992,50,8,Bayangol,6-r bichil,2.4,6-r bichil,"3, 4-r khoroolol"
1865,Polaris apartmyent-2 56.74m2 2 oroo,2023,56.74,2,KHan-Uul,Nisekh,2.4,Nisekh,Nisekh
1916,Zaisan soyombotoi uulыn khajuud 63mkw 2 oroo,2022,63,2,KHan-Uul,Zaisan,2.4,Zaisan,Zaisan
1929,"Zaisan, soyombot uul khotkhond 63,0m2 2 oroo",2022,63,2,KHan-Uul,Zaisan,2.4,Zaisan,Zaisan
2037,Altai hothon 55m2,2013,55,12,Bayangol,Altai khotkhon,2.4,Altai khotkhon,Altai khotkhon
2255,Bzd-iin residence-88 apartmyented 52.55mkw 2 oroo bair,2023,52.55,5,Bayanzurkh,Zuun 4 zam,2.4,Zuun 4 zam,Zuun 4 zam
2334,Sansart gal togoo tusdaa 2 oroo,1994,50,5,Bayanzurkh,Sansar,2.4,Sansar,Sansar
2387,Skhd 21khoroolol chandmani apartmyent 51m2 2 oroo bair,2022,51.4,12,Songino KHairkhan,21-r khoroolol,2.4,21-r khoroolol,21-r khoroolol
2391,"Bzd-t delgerekh apartmyent khotkhond 90,97mkw 3 oroo",2023,90.97,8,Bayanzurkh,15-r khoroolol,2.4,15-r khoroolol,Jukov
2684,KHotiin aa-bused gandangiin khoin khotkhond 70.7 mk 3 oroo bair,2010,70.7,8,Bayangol,Gandan,2.4,Gandan,Bayanburd
2758,YAarmag deedsiin orgoo khotkhon gal togoo tusdaa 3 oroo 77m2.,2022,77,10,KHan-Uul,YAarmag,2.4,YAarmag,Yarmag
2766,Gandangiin khoino 2 oroo bair,2016,70.7,8,Bayangol,Gandan,2.4,Gandan,Bayanburd
2775,KHud 15-r khoroo shine dur torkh khotkhond 4 oroo,2008,146.7,4,KHan-Uul,19-r khoroolol,2.4,19-r khoroolol,19-r khoroolol
2780,"Delgerekh apartmyent khotkhond 54,36mkw 2 oroo",2023,54.36,11,Bayanzurkh,15-r khoroolol,2.4,15-r khoroolol,Jukov
2781,YAarmagt artsat 2 apartmyent khotkhond 75mkw 3 oroo oron suuts,2022,75,7,KHan-Uul,YAarmag,2.4,YAarmag,Yarmag
2790,TSaiz 16-d 42.99m² 2 oroo,2022,42.99,1,Bayanzurkh,16-r khoroolol,2.4,16-r khoroolol,Tsaiz
3013,Bzd tsaiz 16-d 69.17m² duplyeks 3 oroo,2022,69.17,2,Bayanzurkh,16-r khoroolol,2.4,16-r khoroolol,Tsaiz
3129,16-d eko khotkhond 3 oroo dupleks zagwar,2022,69.17,2,Bayanzurkh,16-r khoroolol,2.4,16-r khoroolol,Tsaiz
3131,Delgerekh apartmyen 2 oroo 54m2,2023,54,15,Bayanzurkh,15-r khoroolol,2.4,15-r khoroolol,Jukov
3190,"Nuuj orokhod belen bzd, kino uildweriin khoino bairshiltai, orgoo88 uilchilgeetei or",2022,65,5,Bayanzurkh,15-r khoroolol,2.4,15-r khoroolol,Jukov
3225,New residence khotkhond 40.8 m2 talbaitai1 oroo bair,2023,40.8,9,Sukhbaatar,Dolgoon nuur,2.4,Dolgoon nuur,Dolgoon nuur
3226,Ulaanbaatar suwilalыn urd 1 dawkharыn oron suuts,2008,147,1,KHan-Uul,Zaisan,2.4,Zaisan,Zaisan
3230,Sansart 3 oroo,2008,75,2,Bayanzurkh,Sansar,2.4,Sansar,Sansar
3233,5 sharыn awtobusnы buudlыn khajuud 2 oroo bair,2014,44.5,9,Songino KHairkhan,5 shar,2.4,5 shar,5 shar
3597,Bzd khaldwartыn zuun tald shine 68.5mkw 3 oroo,2022,68.5,3,Bayanzurkh,14-r khoroolol,2.4,14-r khoroolol,Narantuul
3651,"YAarmag, nukhtiin am, green art khotkhond 55.92mkw 2 oroo bair",2022,55.92,5,KHan-Uul,YAarmag,2.4,YAarmag,Yarmag
3793,"YAarmag, zendmene erdene khotkhonы 1a blokt 46.77 mkw 2 oroo bair",2023,46.77,5,KHan-Uul,YAarmag,2.4,YAarmag,Yarmag
3811,2 oroo 55m2,2010,55,3,Bayangol,10-r khoroolol,2.4,10-r khoroolol,10-r khoroolol
4013,Nisekh elegance town khotkhond 74mk 3 oroo,2021,74,12,KHan-Uul,Nisekh,2.4,Nisekh,Nisekh
4057,"Tbd anduud, tomor zamыn surguuliin khajuud, khotыn towiin a bused 3 oroo",2001,75,2,Bayangol,Tomor zam,2.4,Tomor zam,Tomor zam
4189,KHud khanbogd khoroolold 60m2 2 oroo bair,2020,60,4,KHan-Uul,YAarmag,2.4,YAarmag,Yarmag
4338,YAarmagt artsat lakshyerid 3 oroo bair,2022,96.71,3,KHan-Uul,YAarmag,2.4,YAarmag,Yarmag
4487,Sansar ugsarmald 2 oroo,1980,50,4,Bayanzurkh,Sansar,2.4,Sansar,Sansar
4488,KHud-t 4 oroo,2014,115,5,KHan-Uul,UB Town,2.4,UB Town,Misheel
4576,3 oroo 62m2,2022,62,3,Bayanzurkh,Amgalan,2.4,Amgalan,Amgalan
4586,Amartuwshin khotkhon naturaas zamыn tsagdaaruu garakh zamd,2016,87,1,Bayanzurkh,13-r khoroolol,2.4,13-r khoroolol,13-r khoroolol
4776,YAarmag artsat 2 75mkw 3 oroo,2022,75,16,KHan-Uul,YAarmag,2.4,YAarmag,Yarmag
4787,4 oroo bair,2010,147.6,4,KHan-Uul,Zaisan,2.4,Zaisan,Zaisan
4840,Skhd -t 3 oroo bair,2018,67,3,Songino KHairkhan,5 shar,2.4,5 shar,5 shar
4857,YAarmag khan bogd khoroolold 55m2 2 oroo oron suuts,2020,55,1,KHan-Uul,YAarmag,2.4,YAarmag,Yarmag
4975,Orgoo 88 appartamyent 5 dawkhart 80.77 mkw,2022,80.77,5,Bayanzurkh,15-r khoroolol,2.4,15-r khoroolol,Jukov
5012,Victoria town 3uruu duplex bair 87.32m2,2019,87.32,4,KHan-Uul,16-r khoroolol,2.4,16-r khoroolol,Tsaiz
5052,"YAarmagt bairlakh maral ayalal khotkhond 46.99m2, 15dawkhart bairlakh 2oroo bair",2023,46.99,15,KHan-Uul,YAarmag,2.4,YAarmag,Yarmag
5144,KHaldwartыn zuun tald shine 2 oroo,2022,58,5,Bayanzurkh,13-r khoroolol,2.4,13-r khoroolol,13-r khoroolol
5316,KHaldwartыn zuun tald 3 oroo,2022,66,9,Bayanzurkh,13-r khoroolol,2.4,13-r khoroolol,13-r khoroolol
5319,Sky residence- 1 deer 48.9m.kv 2 uruu,2015,48.9,13,Bayanzurkh,Busad,2.4,Sky residence,Tsaiz
5705,SHoniin zakhad 54mkw 1 oroo oron suuts,2014,54,15,Bayanzurkh,Busad,2.4,Shoniin zakh,Narantuul
5860,Bzd orgoo 88 appartamyentd 80.77 mkw 3 oroo,2022,80.77,5,Bayanzurkh,Busad,2.4,Orgoo 88,Tsaiz
5890,1 uruu bair,2015,54,15,Bayanzurkh,Busad,2.4,0,#N/A
5945,Zaisan shine dur torkh khotkhond 3 oroo,2008,146.7,1,KHan-Uul,Busad,2.4,Zaisan,Zaisan
6007,Bzd-t 66.38m² 3 oroo,2018,66.38,3,Bayanzurkh,Busad,2.4,BZD,Officer
6235,Artsat-2 khotkhond 3 oroo bair,2022,78.31,4,KHan-Uul,Busad,2.4,Artsat apartment 2,Yarmag
6274,Ogoomor khotkhon 60.98mkw 2oroo,2017,60.98,2,Bayanzurkh,Busad,2.4,Ogoomor khotkhon,Ogoomor zakh
6444,Artsat luxury residence 3 oroo,2022,74,12,KHan-Uul,Busad,2.4,Artsat luxury residence,Yarmag
6468,Artsat-2 apartmyent 3 oroo bair,2022,117,16,KHan-Uul,Busad,2.4,Artsat apartment 2,Yarmag
6584,13-r khoroolold 3 oroo,2016,92.32,2,Bayanzurkh,Busad,2.4,13-r khoroolol,13-r khoroolol
6587,Delgerekh khotkhond 2 oroo oron suuts,2017,52.12,2,KHan-Uul,Busad,2.4,Delgerekh khotkhon,1-r khoroolol
6826,Bzd delgerekh apartmyentd 54.61mkw 2 oroo,2023,54.61,3,Bayanzurkh,Busad,2.4,Delgerekh apartment,Officer
7619,S.kh.d-moskwa khoroolold 2 oroo bair,2012,66.4,10,Songino KHairkhan,Moskwa khoroolol,2.4,Moskwa khoroolol,5 shar
7653,Artsat orgoo khotkhon-d 3 oroo,2023,93.3,8,KHan-Uul,YAarmag,2.4,YAarmag,Yarmag
7741,Togs orchin khotkhond 4n oroo bair,2022,95.04,12,KHan-Uul,YAarmag,2.4,YAarmag,Yarmag
7856,"Zaisand, 2oroo bair",2022,63,2,KHan-Uul,11-r khoroolol,2.4,11-r khoroolol,11-r khoroolol
938,YAarmagt artsat apartmyent 2 khotkhond 73.78mkw 3 oroo,2022,73.78,2,KHan-Uul,YAarmag,2.399972892,YAarmag,Yarmag
1187,Skhd 29-r khoroo 21-r bairand 3 oroo,2016,66.41,4,Songino KHairkhan,5 shar,2.399939768,5 shar,5 shar
6678,Buyant ukhaa-2 khoino 64mkw 3oroo,2022,63.96,7,KHan-Uul,Nisekh,2.399937461,Nisekh,Nisekh
1232,TSaiz 16-d 2 oroo oron suuts,2018,57.51,9,Bayanzurkh,16-r khoroolol,2.399582681,16-r khoroolol,Tsaiz
6361,10r horoolol zamiin urd 2 oroo bair,2008,52.1,2,Bayangol,10-r khoroolol,2.399232246,10-r khoroolol,10-r khoroolol
6358,YAarmagt 2 oroo,2023,53.37,1,KHan-Uul,YAarmag,2.398351134,YAarmag,Yarmag
3203,Ofitsyer khoroolold 54.21m2 2 oroo bair,2023,54.21,11,Bayanzurkh,Ofitsyer,2.398081535,Ofitsyer,Officer
4376,Gerelt orgoo khotkhond 3oroo,2009,78,1,KHan-Uul,Busad,2.397435897,Gerelt orgoo,Altai khotkhon
3502,100 ail sbd negdsen emnelegiin zuun tald 2 oroo,2014,58.4,3,Sukhbaatar,100 ail,2.397260274,100 ail,100 ail
4436,KHanbogd khoroolold 3oroo,2019,73,2,KHan-Uul,YAarmag,2.397260274,YAarmag,Yarmag
1899,Moskwa khoroollыn khajuud 2 oroo oron suuts,2008,41.3,12,Songino KHairkhan,Moskwa khoroolol,2.397094431,Moskwa khoroolol,5 shar
2792,5 sharыn awtobusnы buudlыn ard 48.4mkw 2 oroo bair,2022,48.4,6,Songino KHairkhan,5 shar,2.396694215,5 shar,5 shar
729,Tomor zamd 20-r surguuliin esreg tald gal togoo tusdaa 2 oroo bair 58m2,1980,58,3,Bayangol,Tomor zam,2.396551724,Tomor zam,Tomor zam
341,KHanbogd khotkhon 2 oroo bair,2019,55.5,5,KHan-Uul,Viva city,2.396396396,Viva city,Yarmag
1537,TSagaan khuarand 53m2 2oroo,2023,53,5,Bayanzurkh,Ofitsyer,2.396226415,Ofitsyer,Officer
240,Bzd sansart 48-r surguuli zuun tald 2 oroo,1990,48,5,Bayanzurkh,Sansar,2.395833333,Sansar,Sansar
1137,Bzd 16r khoroo 48m2 2 oroo bair,2014,48,15,Bayanzurkh,16-r khoroolol,2.395833333,16-r khoroolol,Tsaiz
1276,2 oroo 48m2,2014,48,11,Bayanzurkh,16-r khoroolol,2.395833333,16-r khoroolol,Tsaiz
3465,Bzd sansart 48-r surguuliin khajuud gal togoo tusdaa 2oroo bair,1990,48,5,Bayanzurkh,Sansar,2.395833333,Sansar,Sansar
6245,Oftsyert x apartment 3n oroo duplyeks bair,2017,109,2,Bayanzurkh,Ofitsyer,2.394495413,Ofitsyer,Officer
7622,Narnы guurnii bairnы baruun tald jijig 2 oroo,2023,42.6,13,Bayangol,Altai khotkhon,2.394366197,Altai khotkhon,Altai khotkhon
5857,Zaisand 1 dawkhrыn 3 oroo,2008,146.7,1,KHan-Uul,Zaisan,2.392638037,Zaisan,Zaisan
5762,Altai khotkhond 2 oroo bair,2010,51,10,Bayangol,Altai khotkhon,2.392156863,Altai khotkhon,Altai khotkhon
575,"21-r khoroollыn orchlon 2 khotkhond 2 r ulirald ashiglaltand orokh 73,7 mkw 3 oroo",2023,74,5,Songino KHairkhan,21-r khoroolol,2.391891892,21-r khoroolol,21-r khoroolol
1822,2 oroo bair 52.26m2,2023,52.26,11,Bayanzurkh,Amgalan,2.39188672,Amgalan,Amgalan
1897,Bzduurgiin baruun tald sky town-d 97mkw duplyeks zagwarыn 3 oroo bair,2017,97,11,Bayanzurkh,13-r khoroolol,2.391752577,13-r khoroolol,13-r khoroolol
2747,Bzduurgiin baruun tald sky town-d 97mkw duplyeks zagwarыn 3 oroo bair,2017,97,11,Bayanzurkh,13-r khoroolol,2.391752577,13-r khoroolol,13-r khoroolol
2472,Buyant ukhaa 2t 3 oroo bair,2017,68.59,8,KHan-Uul,Nisekh,2.391019099,Nisekh,Nisekh
3043,Baga toirogt 87 mkw oron suuts,1990,87,5,CHingeltei,Baga toirog,2.390804598,Baga toirog,"40, 50 myangat"
399,Kino uildwert 1 oroo bair 1m2 une 2400,2022,41,7,Bayanzurkh,15-r khoroolol,2.390243902,15-r khoroolol,Jukov
2851,21-r khorooolold 2oroo,2012,41,8,Songino KHairkhan,21-r khoroolol,2.390243902,21-r khoroolol,21-r khoroolol
3179,Buyant ukhaa 1 khoroolold 1 oroo,2017,33.47,9,KHan-Uul,Nisekh,2.390200179,Nisekh,Nisekh
4841,2 oroo bair,2014,54.41,8,Sukhbaatar,100 ail,2.389266679,100 ail,100 ail
531,Naturt 2 oroo 72m2,2014,72,5,Bayanzurkh,13-r khoroolol,2.388888889,13-r khoroolol,13-r khoroolol
1017,Ogoomor zakhыn zuun tald ogoomor khotkhond 85 mkw 3 oroo,2020,85,4,Bayanzurkh,Ogoomor zakhыn zuun,2.388235294,Ogoomor zakhыn zuun,Ogoomor zakh
633,Bzd tsaiz 16-r khoroolol new town khotkhond 44 mkw talbaitai 2 oroo,2018,44,8,Bayanzurkh,16-r khoroolol,2.386363636,16-r khoroolol,Tsaiz
2521,10-r khoroolold 2 oroo bair,2013,44,14,Bayangol,10-r khoroolol,2.386363636,10-r khoroolol,10-r khoroolol
4352,Bzd 16d 2 oroo,2020,44,8,Bayanzurkh,16-r khoroolol,2.386363636,16-r khoroolol,Tsaiz
7171,Bzd tsaiz 16d 2oroo bair,2017,44,8,Bayanzurkh,16-r khoroolol,2.386363636,16-r khoroolol,Tsaiz
1696,Bayangol duureg 28-r khoroo 10-r khoroolold 3 oroo bair,2013,57,13,Bayangol,10-r khoroolol,2.385964912,10-r khoroolol,10-r khoroolol
63,1 uruu bair,2019,29.34,6,Bayanzurkh,Amgalan,2.385821404,Amgalan,Amgalan
5919,Ktms-d khoyor oroo bair,2023,38.15,3,Bayanzurkh,Busad,2.385321101,KTMS,KTMS
7420,YAarmag wiwa siti khotkhond 54m2 2 oroo bair,2013,54.5,3,KHan-Uul,Viva city,2.385321101,Viva city,Yarmag
4149,KHUD Nisekh khuree khotkhond 3oroo 65m2,2021,65,2,KHan-Uul,Nisekh,2.384615385,Nisekh,Nisekh
4591,KHud 115-r surguuliin urd 2 oroo,2011,65,9,KHan-Uul,UB Town,2.384615385,UB Town,Misheel
5035,"KHud, 115-r surguuliin urd 2 oroo",2011,65,9,KHan-Uul,UB Town,2.384615385,UB Town,Misheel
2937,21r khoroolold 2 oroo,2010,58.8,1,Songino KHairkhan,21-r khoroolol,2.380952381,21-r khoroolol,21-r khoroolol
4231,Oron suuts,2010,58.8,1,Songino KHairkhan,21-r khoroolol,2.380952381,21-r khoroolol,21-r khoroolol
4494,3 oroo bair,2016,84,1,Bayanzurkh,14-r khoroolol,2.380952381,14-r khoroolol,Narantuul
7427,"Bzd, 16-r khoroolold gal togoo tusdaa 2 oroo oron suuts",1995,50.4,2,Bayanzurkh,16-r khoroolol,2.380952381,16-r khoroolol,Tsaiz
2464,Bzd 14-r khoroolol 2 oroo bair 48m2,2023,48,15,Bayanzurkh,14-r khoroolol,2.38,14-r khoroolol,Narantuul
5322,KHud. misheel ekspogiin baruun tald 2 oroo.,2014,48.32,2,KHan-Uul,Busad,2.379966887,Misheel,Misheel
4731,Elyegans taun 3 oroo,2021,74,5,KHan-Uul,Sonsgolon,2.378378378,Sonsgolon,Nisekh
3370,Wiwa siti 1 oroo,2015,30.3,4,KHan-Uul,Viva city,2.376237624,Viva city,Yarmag
6647,Mongol 3 zuun tald,2015,62.29,2,CHingeltei,Busad,2.375983304,Mongol 3,11-r khoroolol
180,Gandand gal togoo tusdaa 2 oroo,1980,40,5,Bayangol,Gandan,2.375,Gandan,Bayanburd
200,6r bichil horoolold 2 uruu,2010,40,2,Bayangol,6-r bichil,2.375,6-r bichil,"3, 4-r khoroolol"
415,Nisekhd 2 oroo bair,2016,40,6,KHan-Uul,Nisekh,2.375,Nisekh,Nisekh
2908,2 oroo 40m2,2014,40,3,Songino KHairkhan,21-r khoroolol,2.375,21-r khoroolol,21-r khoroolol
3030,Eh nyalhsiin baryyn tald 3 uruu,1988,80,10,Bayangol,"3, 4 khoroolol",2.375,"3, 4 khoroolol","3, 4-r khoroolol"
3674,Kino uildwert 80m3 gal togoo tusdaa 3oroo,1990,80,2,Bayanzurkh,15-r khoroolol,2.375,15-r khoroolol,Jukov
4636,2 oroo 40m2,2016,40,7,Songino KHairkhan,KHanыn matyerial,2.375,KHanыn matyerial,21-r khoroolol
4695,Sansart 80mkw 2 oroo bair,1994,80,9,Bayanzurkh,15-r khoroolol,2.375,15-r khoroolol,Jukov
6918,"Nisekhd 1 oroo bair 35,8m2",2019,35.8,16,KHan-Uul,Nisekh,2.374301676,Nisekh,Nisekh
329,5 shard 28.65mkw 1 oroo bair,2010,28.65,1,Songino KHairkhan,5 shar,2.373472949,5 shar,5 shar
1543,"KHotыn towd 58,4mkw 2 oroo bair",2014,59,2,Sukhbaatar,11-r khoroolol,2.372881356,11-r khoroolol,11-r khoroolol
3083,KHoroololыn e-mart urd 3 oroo,2015,59,5,Bayangol,"3, 4 khoroolol",2.372881356,"3, 4 khoroolol","3, 4-r khoroolol"
109,10-r khoroolol tow zam daguu 2 oroo 51m2,2012,51,16,Bayangol,10-r khoroolol,2.37254902,10-r khoroolol,10-r khoroolol
681,2 oroo bair,2012,40.06,8,Songino KHairkhan,21-r khoroolol,2.371442836,21-r khoroolol,21-r khoroolol
111,Bzd saruul tenger 2hothond 2oroo bair,2017,48.5,3,Bayanzurkh,16-r khoroolol,2.371134021,16-r khoroolol,Tsaiz
5617,Nisekh khuree khotkhond 3 oroo,2019,65.37,2,KHan-Uul,Nisekh,2.37111825,Nisekh,Nisekh
4853,3 oroo bair,2017,84.36,15,Bayanzurkh,14-r khoroolol,2.370791844,14-r khoroolol,Narantuul
7702,KHUD YAarmag khanbogd khoroolold 3 oroo 76m2,2018,76,11,KHan-Uul,YAarmag,2.37,YAarmag,Yarmag
229,CHuluun owoond 55.7mkw2 oroo,2023,48.2,7,Bayanzurkh,CHuluun owoo,2.369087137,CHuluun owoo,Botanik
5955,Zaisan mogul taund 4 oroo,2016,132.97,10,KHan-Uul,Zaisan,2.368955403,Zaisan,Zaisan
22,Artsat 2 deer 3 oroo,2022,114,16,KHan-Uul,YAarmag,2.368421053,YAarmag,Yarmag
203,Ogoomor zakhыn zuun tald griin ryesort khotkhond 2 oroo bair 38m2,2014,38,11,Bayanzurkh,Ogoomor zakhыn zuun,2.368421053,Ogoomor zakhыn zuun,Ogoomor zakh
429,Skhd 21 khoroolold 2 oroo bair,2015,38,4,Songino KHairkhan,21-r khoroolol,2.368421053,21-r khoroolol,21-r khoroolol
841,1 oroo bair 38m2,2007,38,2,Bayanzurkh,Ofitsyer,2.368421053,Ofitsyer,Officer
4046,KHanbogd khoroolold 3 oroo oron suuts,2019,76,11,KHan-Uul,Busad,2.368421053,Khan bogd,Yarmag
1763,2 oroo duplyekh,2018,63,4,KHan-Uul,Nisekh,2.365079365,Nisekh,Nisekh
5913,Nisekhed 2 oroo 63mk duplyeks,2018,63,4,KHan-Uul,Nisekh,2.365079365,Nisekh,Nisekh
5689,3 oroo bair,1989,74,9,Songino KHairkhan,Busad,2.364864865,0,#N/A
41,Narlag khotkhond 55mkw 3 oroo,2010,55,5,Bayangol,"3, 4 khoroolol",2.363636364,"3, 4 khoroolol","3, 4-r khoroolol"
789,"Bzd, akhmadыn khoroolold 2 oroo bair",2005,55,4,Bayanzurkh,14-r khoroolol,2.363636364,14-r khoroolol,Narantuul
881,"Bzd, akhmadыn khoroolold 2 oroo bair",2005,55,4,Bayanzurkh,14-r khoroolol,2.363636364,14-r khoroolol,Narantuul
1037,2 oroo oron suuts,2010,44,2,Bayanzurkh,16-r khoroolol,2.363636364,16-r khoroolol,Tsaiz
3743,3 oroo,2017,55,2,Bayanzurkh,16-r khoroolol,2.363636364,16-r khoroolol,Tsaiz
4583,10 khoroolold 2 oroo bair,2008,55,6,Bayangol,10-r khoroolol,2.363636364,10-r khoroolol,10-r khoroolol
6226,YAarmag khunnu mollыn khajuud khanbogd khotkhond 2 oroo,2017,55,10,KHan-Uul,Busad,2.363636364,Khan bogd,Yarmag
7449,Bzd 16r khoroolol 53r surguulыn derged 104 sayad 2 oroo bair,2010,44,2,Bayanzurkh,16-r khoroolol,2.363636364,16-r khoroolol,Tsaiz
6377,Jukow polaris apartmyent khotkhond shine 3 oroo,2023,69,7,Bayanzurkh,15-r khoroolol,2.362318841,15-r khoroolol,Jukov
2200,Togol khus khaus khotkhond 3 oroo,2005,127,1,Bayanzurkh,Ofitsyer,2.362204724,Ofitsyer,Officer
448,13r khoroolold gyals towiin khajuu talыn bairand gal togoo tusdaa 3 oroo,2000,72,4,Bayanzurkh,13-r khoroolol,2.361111111,13-r khoroolol,13-r khoroolol
2244,Nisekhed 36 m2 1 oroo bair,2022,36,1,KHan-Uul,Nisekh,2.361111111,Nisekh,Nisekh
4557,Moskwa ryestoranы ard gal togoo tusdaa 3 oroo bair,1987,72,7,Bayangol,"3, 4 khoroolol",2.361111111,"3, 4 khoroolol","3, 4-r khoroolol"
5352,KHud nisekhed 1 oroo bair,2021,36,1,KHan-Uul,Nisekh,2.361111111,Nisekh,Nisekh
6617,1- r khoroolod 3 oroo,1998,72,7,Songino KHairkhan,1-r khoroolol,2.361111111,1-r khoroolol,1-r khoroolol
7435,Nisehed 1 uruu,2013,36,6,Songino KHairkhan,Nisekh,2.361111111,Nisekh,Nisekh
515,KHangarid siti -2,2022,66,2,KHan-Uul,YAarmag,2.36,YAarmag,Yarmag
3900,19 khoroolold uilchilgeegeer ashiglakh bolomjtoi gal togoo tusdaa 3 oroo,1998,75,1,KHan-Uul,19-r khoroolol,2.36,19-r khoroolol,19-r khoroolol
4740,19-r khoroolold khuuchnы ugsarmalыn gal togoo tusdaa 3 oroo,1988,75,1,KHan-Uul,Busad,2.36,19,19-r khoroolol
7496,"Nisekhiin dorwon berkh 42,38m2, 2 oroo bair",2018,42.38,3,KHan-Uul,Nisekh,2.359603587,Nisekh,Nisekh
7676,Bzd narnы zam daguukh 3 oroo,2017,84.35,15,Bayanzurkh,1-r khoroolol,2.359217546,1-r khoroolol,1-r khoroolol
215,Tomor zamd 1 oroo bair,2006,39,4,Bayangol,Bogd-Ar,2.358974359,Bogd-Ar,Tomor zam
